"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6615","The only hame @GovChristie hasn't dropped is Hurricane Sandy. #GOPDebate",FALSE,0,NA,2015-09-17 02:10:31,FALSE,NA,"644332572361785348",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kentoumey",0,FALSE,FALSE,NA,NA
"6616","If @GovChristie thinks we should pretend everyday is 9/11, then he is completely unqualified for higher office. Not how you make policy.",FALSE,3,NA,2015-09-17 02:10:30,FALSE,NA,"644332571568943104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DerekKhanna",0,FALSE,FALSE,NA,NA
"6617","@GovChristie How the hellvl did Obama take our safety away when he is the very person who captured Bin Laden? Busch didn't! #GOPDebate",FALSE,0,"GovChristie",2015-09-17 02:10:30,FALSE,NA,"644332570663120896","90484508","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fabulousbook",0,FALSE,FALSE,NA,NA
"6618","They were Saudis @GovChristie #FactCheck #CNNDebate",FALSE,0,NA,2015-09-17 02:10:30,FALSE,NA,"644332569933189120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnSteen",0,FALSE,FALSE,NA,NA
"6619","@GovChristie is just another WARMONGER. Bush picked on Iraq &amp; we LOST TOO MANY GOOD PEOPLE FOR NOTHING! #StupidAss Christie",FALSE,0,"GovChristie",2015-09-17 02:10:29,FALSE,NA,"644332566636445696","90484508","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AFreespeechzone",0,FALSE,FALSE,NA,NA
"6620","Im so glad the old @GovChristie came out tonight. Aggressive and Bold #points #GOPDebate",FALSE,4,NA,2015-09-17 02:10:29,FALSE,NA,"644332565894066176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EllieReynolds4",1,FALSE,FALSE,NA,NA
"6621","RT @agerney: .@GovChristie became US Attny on Sept 10, 2001? Note true when he said it in 1st debate. Not true now. #GOPdebate http://t.co/…",FALSE,0,NA,2015-09-17 02:10:28,FALSE,NA,"644332559762096128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brendan_Duke",4,TRUE,FALSE,NA,NA
"6622","#Obama got #BinLaden &gt;&gt; forget that, @GovChristie   #CNNDebate",FALSE,0,NA,2015-09-17 02:10:27,FALSE,NA,"644332557132148736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Archivist1000",0,FALSE,FALSE,NA,NA
"6623","@BretBaier @GovChristie Carly was answering CNN's question.",FALSE,0,"BretBaier",2015-09-17 02:10:27,FALSE,"644324414201446400","644332556205199360","18646108","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RiverKing_A16",0,FALSE,FALSE,NA,NA
"6624","RT @robwilsontv: .@GovChristie just can't take you seriously when you continue to use false info to tug at heartstrings. http://t.co/bFgjZm…",FALSE,0,NA,2015-09-17 02:10:26,FALSE,NA,"644332553273524224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Social_Meatier",3,TRUE,FALSE,NA,NA
"6625","@GovChristie and @marcorubio have shown passion, knowledge, and strength, not to mention competence @THEHermanCain #CNNDebate #GOPDebate",FALSE,0,"GovChristie",2015-09-17 02:10:26,FALSE,NA,"644332553013301248","90484508","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CynicalEdge",0,FALSE,FALSE,NA,NA
"6626","So far have to say @GovChristie has won this debate",FALSE,11,NA,2015-09-17 02:10:25,FALSE,NA,"644332551054557184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AppSame",14,FALSE,FALSE,NA,NA
"6627","How can @GovChristie continu to lie abt being named US Att’y 9/10/01? He ws named in Dec. #CNNDebate #GOPdebate http://t.co/gsJnHaXe5P",FALSE,2,NA,2015-09-17 02:10:25,FALSE,NA,"644332550849175553",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mariecorfield",2,FALSE,FALSE,NA,NA
"6628","How could any GOP candidate think we should not have gone to war in Afghanistan after 9/11?  Great response by @GovChristie.  #GOPDebate",FALSE,0,NA,2015-09-17 02:10:23,FALSE,NA,"644332540833083394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benhensley19",0,FALSE,FALSE,NA,NA
"6629","RT @GersonBorrero: Where you standing on the bridge @GovChristie #GOPDebate #CNNDebate",FALSE,0,NA,2015-09-17 02:10:23,FALSE,NA,"644332540111794181",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chriscquinn",1,TRUE,FALSE,NA,NA
"6630","Knee jerk reactions are not the answer @GovChristie",FALSE,0,NA,2015-09-17 02:10:22,FALSE,NA,"644332538417188864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBSmith1966",0,FALSE,FALSE,NA,NA
"6631","I give .@GovChristie credit for reminding us of the context of 9/11#gopdebate #cnndebate",FALSE,0,NA,2015-09-17 02:10:22,FALSE,NA,"644332537343574016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThePrezticker",0,FALSE,FALSE,NA,NA
